,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
102,64,1812.0,2.622468733000005,"[ 0  3  0 19 18 19 18 16 19  1 19  0 19 13 17 16 19 19  1 14 18 19 19  4
 19 13 18 14  4 19 16 18 19 19 19]",300,0.8,2048,300,0.8
103,128,1841.0,5.183448229000021,"[ 0  0  0 19 19 19 19 16 19  0 19  0 19 18 19 18 19 19  1 15 19 19 19  0
 19  6 19 18  2 19 17 18 19 19 19]",300,0.8,2048,300,0.8
104,256,1842.0,10.166789418999997,"[ 0  0  0 19 19 19 19 16 19  0 19  0 19 18 19 19 19 19  1 15 19 19 19  0
 19  6 19 18  2 19 16 18 19 19 19]",300,0.8,2048,300,0.8
105,512,1842.0,20.37113269400004,"[ 0  0  0 19 19 19 19 16 19  0 19  0 19 18 19 19 19 19  1 15 19 19 19  0
 19  6 19 18  2 19 16 18 19 19 19]",300,0.8,2048,300,0.8
106,1024,1842.0,40.29266879400001,"[ 0  0  0 19 19 19 19 16 19  0 19  0 19 18 19 19 19 19  1 15 19 19 19  0
 19  6 19 18  2 19 16 18 19 19 19]",300,0.8,2048,300,0.8
107,2048,1842.0,45.886869760000025,"[ 0  0  0 19 19 19 19 16 19  0 19  0 19 18 19 19 19 19  1 15 19 19 19  0
 19  6 19 18  2 19 16 18 19 19 19]",300,0.8,2048,300,0.8
108,0,1064.0,0.016177083999991737,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",300,1.0,2048,300,1.0
109,2,1404.0,0.10102156900001091,"[ 7 14 16 14 14 17 17 17 17  0 11  8  5 17  7  8 17 11 10 15 18  9 13  2
 18 12 18  0 12  9 17  9 13 12 11]",300,1.0,2048,300,1.0
110,4,1409.0,0.18579642000003105,"[ 4 10 10 15 18 12 13  4 19  3  7  1 11  8 14 16  5 16 12 15 14 18  0  9
 17  1 10 13  2 18 18 18 18 16 15]",300,1.0,2048,300,1.0
111,8,1498.0,0.32847557700000607,"[16  3  4 16 18 14 15  3  7  3 16  0 18 18 11  6 14  4 10 15 19 12 12 10
  9  9 11 15 16 14 16 18 16 15 19]",300,1.0,2048,300,1.0
112,16,1628.0,0.638362887000028,"[10 10  4 15 19 17 19 10 19  3 14  0 18 17 16 17 14 18 10 12 15 16 12  9
 18  1 11 17  3 16 16 19 19  3 19]",300,1.0,2048,300,1.0
113,32,1717.0,1.2942017640000358,"[ 4 14  4 17 19 17 19  6 18  0 19  0 18 15 10 19 19 18  3 11 18 16 17 11
 18  6 14 17  4 15 16 12 19 18 18]",300,1.0,2048,300,1.0
114,64,1801.0,2.5661593320000406,"[ 1 14  4 19 18 17 19 18 19  0 19  0 19 15 18 18 19 18  2 19 19 19 19  2
 19  1 18 16  4 19  5 18 19 18 18]",300,1.0,2048,300,1.0
115,128,1820.0,5.020084890000021,"[ 1  5  4 19 19 18 19 18 19  0 19  0 19 17 18 19 19 19  2 19 19 19 19  2
 19  1 18 17  4 19  9 13 19 18 19]",300,1.0,2048,300,1.0
116,256,1820.0,10.071402475000014,"[ 1  5  4 19 19 18 19 18 19  0 19  0 19 17 18 19 19 19  2 19 19 19 19  2
 19  1 18 17  4 19  9 13 19 18 19]",300,1.0,2048,300,1.0
117,512,1820.0,19.958329518000028,"[ 1  5  4 19 19 18 19 18 19  0 19  0 19 17 18 19 19 19  2 19 19 19 19  2
 19  1 18 17  4 19  9 13 19 18 19]",300,1.0,2048,300,1.0
118,1024,1820.0,39.92615850100003,"[ 1  5  4 19 19 18 19 18 19  0 19  0 19 17 18 19 19 19  2 19 19 19 19  2
 19  1 18 17  4 19  9 13 19 18 19]",300,1.0,2048,300,1.0
119,2048,1820.0,42.656741763000014,"[ 1  5  4 19 19 18 19 18 19  0 19  0 19 17 18 19 19 19  2 19 19 19 19  2
 19  1 18 17  4 19  9 13 19 18 19]",300,1.0,2048,300,1.0
120,0,1064.0,0.028837601999953222,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",500,0.2,2048,500,0.2
121,2,1425.0,0.1614872469999682,"[ 7  3 16 15 18 18  3 19 19  1 18  6 16 15 18 19 15 13 17  4  7 17 10  1
 14 12 10  3 13 10  5  5 14 14  7]",500,0.2,2048,500,0.2
122,4,1441.0,0.296391506999953,"[ 4 15 11 19 15  9 17 17 19  9  7  3 14  0 16 16 11  4 19  1 15 13 11 17
 19 15  6 15 15 16  9 19 18 13 16]",500,0.2,2048,500,0.2
123,8,1539.0,0.5638988149999591,"[ 1  7  1 14 19 19 12 12 19 10 19  9 19 10  8 16 19 12  6 11 13 18 12 17
 18 19  7  9  0 11 15 14 15 16  1]",500,0.2,2048,500,0.2
124,16,1613.0,1.1247413649999771,"[ 7 16  5 19 18 14 17 11 14  2 19 10 19 14 14 14 10 19  1 11 18 16 16 10
 17  7 15 15  6 15 17 14 13 14 11]",500,0.2,2048,500,0.2
